"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"67339747901ed647bb3bdfef","60d17a18-3f0f-4faf-a171-871f2dee939b","SERVICE","recipe-store","frozen-greek-yogurt-bark","Frozen Greek Yogurt Bark","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p style=""text-align: center; "">½ cup non-fat Plain Greek Yogurt</p></li><li><p style=""text-align: center; "">¼ cup strawberries, sliced</p></li><li><p style=""text-align: center; "">1.5 Tbsp granola</p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""text-align: center; "">Spread Greek yogurt on parchment paper</p></li><li><p style=""text-align: center; "">Add sliced strawberries</p></li><li><p style=""text-align: center; "">Add granola</p></li><li><p style=""text-align: center; "">Freeze until yogurt is firm</p></li><li><p style=""text-align: center; "">Remove from freezer, and break into pieces</p></li><li><p style=""text-align: center; "">Enjoy!</p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>1 serving</p><p style=""text-align: center; ""><strong>1 serving (172g): </strong>126 calories, 1g fat, 15g carbohydrates, 14g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Frozen Greek Yogurt Bark</span></p><p style=""text-align: center; ""><span>#dessert #recipes #easy</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/CvN60Wft8CL/?hl=en""><span>Instagram Reel</span></a></p>","SQ3636536","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/desserts, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/50e22cea-b7a4-40b9-ac74-5a8246741211/IMG_3772.jpg"
"67339977ca5692403d72d2c2","439f70b2-072c-476a-8fba-8d65f6e68f1b","SERVICE","recipe-store","strawberry-overnight-oats","Strawberry Overnight Oats","<h2>Ingredients:</h2><ul data-rte-list=""true""><li><p>½ cup oats</p></li><li><p>1 scoop strawberry protein powder</p></li><li><p>¾ cup unsweetened almond milk (can sub cow’s milk or other plant-based milk)</p></li><li><p>½ cup strawberries</p></li></ul><h2>Directions:</h2><ol data-rte-list=""true""><li><p>In a mason jar, add oats, scoop of protein, and unsweetened almond milk. </p></li><li><p>Tighten the lid and shake until the protein powder, oats, and milk combine. </p></li><li><p>Open jar and top with strawberries. </p></li><li><p>Place your jar in the refrigerator for at least 2 hours or overnight.</p></li><li><p>Stir before eating and enjoy!</p></li></ol><h2><strong>Nutrition Data:</strong></h2><p><strong>Recipe Yield: </strong>1 serving</p><p><strong>1 Serving (329g):</strong> Calories: 310, Fat: 6g, Carbohydrates: 35g, Fiber: 31g, Protein: 35 g</p><h3>Cronometer Recipe Name:</h3><p>Fitomics Strawberry Overnight Oats</p><h3><strong>Hashtags:</strong></h3><p>#breakfast #recipes #protein #easy #mealprep #snack #highprotein</p><p><a href=""https://www.instagram.com/p/CthooA9s-JX/?hl=en"">Instagram Reel</a></p>","SQ1544323","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /easy-meals","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/ca385dbd-15dc-49b3-ad7c-96118b08fd20/Untitled%2Bdesign.jpg"
"6733ab54bdf92b6343913a92","27f06d37-29cd-4f17-b3ac-ae2fcfb5c951","SERVICE","recipe-store","chipotle-chicken-pasta","Chipotle Chicken Pasta","<p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Ingredients:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>300g pasta shells</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>12oz chicken breast</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 cup arugula</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>14 cherry tomatoes halved</span></p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Sauce ingredients:</span></strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 cup cottage cheese</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1.5oz Parmigiano Reggiano</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1-2 chipotle peppers in adobe sauce</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 tablespoon of the adobe sauce</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>4oz fat free evaporated milk</span></p></li></ul><h3 style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Preheat oven to 400°F.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Season chicken as desire (salt, pepper, onion powder, garlic powder, paprika)</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Bake for 20-25 minutes until cooked completely. Let cool, then cut into bite size pieces.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Boil water and cook pasta according to packaging.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Blend cottage cheese, chipotle peppers, evaporated milk, parmigiano reggiano, salt and pepper until creamy.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">In a sauce pan, add the arugula, cherry tomatoes, drained cooked pasta, chicken, and sauce.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Mix until fully coated.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Portion out and enjoy!</span></p></li></ol><p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Recipe Yield: </strong>4 servings</p><p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>1 serving (287g): </strong>515 calories, 9g fat, 63g carbohydrates, 47g protein</p><p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Cronometer Recipe Name:<span> Fitomics Chipotle Chicken Pasta</span></p><p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>#dinner #recipes #easy #pasta #mealprep</span></p><p style=""text-align: center; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true""><a href=""https://www.instagram.com/p/C5oAJUnrJhJ/?hl=en""><span>Instagram Reel</span></a></p>","SQ6616104","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/7b20c91a-6d3c-411b-a9fe-f4dff844b160/IMG_3813.jpg"
"67376bc4ee18a17ac4e6d5cc","03c925ff-8c09-4bcf-8a76-939a70cf4380","SERVICE","recipe-store","roasted-sausage-veggie-medley","Roasted Sausage & Veggie Medley","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Ingredients:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 pack (1lb) Aidell’s chicken apple sausage (or your favorite sausage), cut into 1-inch rounds</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 lb Brussels sprouts, trimmed and halved</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>2 sweet potatoes, cubed</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">1 honey crisp apple, diced</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>For the Marinade:</strong></p><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>3 Tbsp olive oil</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>¼ cup coconut aminos</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 tbsp Dijon mustard</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>1 tsp onion powder</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>½ tsp garlic powder</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>½ tsp paprika</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">½ tsp sea salt</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Directions:</strong></p><ol data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Preheat your oven to 425°F and line a large baking sheet.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Spread the Brussels sprouts, sweet potatoes, honey crisp apple, and chicken apple sausage on the pan in a single layer.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Whisk together the marinade ingredients, then pour over the veggie and sausage mix.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Use your hands to mix well and coat everything evenly.</span></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roast mixture in a single layer for 20 minutes, tossing halfway through, until everything is browned and tender.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Enjoy!</span></p></li></ol><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Nutrition Data:</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Recipe Yield: </strong>5 serving</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>1 Serving (324g):</strong> Calories: 389, Fat: 21g, Carbohydrates: 37g, Fiber: 8g, Protein: 18 g</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Cronometer Recipe Name:</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Fitomics <span>Roasted Sausage &amp; Veggie Medley</span></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Hashtags:</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">#recipes #protein #easy #mealprep #lunch #sheetpan</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><a href=""https://www.instagram.com/p/DBeuif4SuyJ/?hl=en"">Instagram Reel</a></p>","SQ7485057","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/easy-meals, /dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/a2caef90-188c-483a-a8e1-a8f3f5e55833/IMG_3770.jpg"
"67412ff4dd2b075c5744fc6c","a5224780-6b87-4ea1-8172-696a8270e801","SERVICE","recipe-store","high-protein-chocolate-pudding","High Protein Chocolate Pudding","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>5 oz tofu</span></p></li><li><p><span>1/4 c unsweetened almond milk</span></p></li><li><p><span>1 TBSP Cacao</span></p></li><li><p><span>1 TBSP PB powder</span></p></li><li><p><span>1/2 serving vanilla protein of choice</span></p></li><li><p><span>1 tsp maple syrup or date syrup</span></p></li><li><p><span>dark chocolate shavings (for topping)</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Add ingredients to a food processor.</span></p></li><li><p><span>Blend until smooth.</span></p></li><li><p><span>Serve in a small dish and top with your favorite topping!</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>1 serving</p><p style=""text-align: center; ""><strong>1 serving (250g): </strong>333 calories, 11g fat, 17g carbohydrates, 43g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics High Protein Chocolate Pudding</span></p><p style=""text-align: center; ""><span>#dessert #recipes #easy #protein #glutenfree #dairyfree #refinedsugarfree #tofurecipes</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/DCFJBM8RZYp/?hl=en""><span>Instagram Reel</span></a></p>","SQ3486465","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/desserts, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/718e5081-e189-46ba-a4ee-5cb46bf4ff3b/IMG_0041.jpeg"
"674131b9189710215da6ba73","64e33dab-b734-4ccf-b944-4c33053f8f90","SERVICE","recipe-store","caramel-apple-bites","Caramel Apple Bites","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>9 Pitted dates</span></p></li><li><p><span>1 Green apple (diced)</span></p></li><li><p>1 oz D<span>ark chocolate (melted)</span></p></li><li><p>2 Tbsp A<span>lmond butter</span></p></li><li><p>1 tsp H<span>imalayan sea salt</span><br></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Dice apple into small pieces.</span></p></li><li><p><span>Pit dates (if not already pitted)</span></p></li><li><p><span>Fill each date with one apple piece.</span></p></li><li><p><span>Drizzle with melted dark chocolate &amp; almond butter.</span></p></li><li><p><span>Sprinkle with sea salt.</span></p></li><li><p><span>Place in freezer for 15 minutes.</span></p></li><li><p><span>Refrigerate and enjoy!</span></p></li></ol><h3 style=""text-align: center; ""></h3><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>9 servings</p><p style=""text-align: center; ""><strong>1 serving (1 dates or 41g): </strong>90 calories, 3g fat, 15g carbohydrates, 1g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Caramel Apple Bites</span></p><p style=""text-align: center; ""><span>#dessert #recipes #easy </span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/DB-A-cORYD5/?hl=en""><span>Instagram Reel</span></a></p>","SQ2140615","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/seasonal, /desserts, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/2daf09a5-ae85-4c96-9d3b-6ab7022a8a00/IMG_9965.jpeg"
"67413482585d7048611e4ae7","8f22669d-39a1-4b57-a1fb-6bf66678145a","SERVICE","recipe-store","homemade-peanut-butter-cups","Homemade Peanut Butter Cups","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><p><span>For chocolate</span></p><ul data-rte-list=""true""><li><p><span>1 cup dark chocolate</span></p></li><li><p>1 tsp coconut oil</p></li></ul><p><span>For filling</span></p><ul data-rte-list=""true""><li><p><span>1/4 c natural PB</span></p></li><li><p><span>1/4 c oat flour</span></p></li><li><p><span>1 tsp vanilla</span></p></li><li><p><span>1 TBSP maple syrup</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Pour dark chocolate and coconut oil in a microwave safe bowl.</span></p></li><li><p><span>Microwave in 15-30 second increments, stirring between each, until chocolate is fully melted.</span></p></li><li><p><span>Fill mold approximately 1/3 of volume with dark chocolate.</span></p></li><li><p><span>Freeze 10-15 minutes or until chocolate layer is completely hardened.</span></p></li><li><p><span>While chocolate is in freezer, mix PB, oat flour, vanilla, and maple syrup in a separate bowl until a thick dough like consistency.</span></p></li><li><p><span>Take mold out of freezer, add a small portion of filling into each mold, pressing filling into the mold with your finger so that it is flat on top of the chocolate layer.</span></p></li><li><p><span>Cover PB layer with melted chocolate in each mold.</span></p></li><li><p><span>Freeze for 10-15 minutes or until chocolate is completely hardened.</span></p></li><li><p><span>One by one, carefully pop each PB “cup” out of the mold and enjoy!</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>18 servings</p><p style=""text-align: center; ""><strong>1 serving (1 PB cup or 16g): </strong>89 calories, 6g fat, 7g carbohydrates, 2g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Homemade Peanut Butter Cups</span></p><p style=""text-align: center; ""><span>#dessert #recipes #easy #halloween</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/DBpIpsexKxn/?hl=en""><span>Instagram Reel</span></a></p>","SQ5126885","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/seasonal, /desserts","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/a60287e4-eb40-411d-a4c4-d51f127ec677/IMG_9612.jpg"
"6741ce5f10e46d1419712b29","7a9ca71d-06df-4c29-ba7d-29477311c49f","SERVICE","recipe-store","pumpkin-spice-yogurt-parfait","Pumpkin Spice Yogurt Parfait","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>1 single serving of nonfat vanilla Greek yogurt yogurt</span></p></li><li><p><span>3 TBSP pumpkin</span></p></li><li><p><span>1 tsp pumpkin spice</span></p></li><li><p><span>1/3 cup granola</span></p></li><li><p><span>1 TBSP hemp seeds (for toppings)</span></p></li><li><p><span>1/2</span> TBSP almond butter (for toppings)</p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Mix the Greek yogurt, pumpkin puree, and pumpkin pie spice in bowl.</span></p></li><li><p>Place granola at bottom of serving dish.</p></li><li><p>Scoop yogurt mixture over granola.</p></li><li><p>Top with toppings of choice.</p></li></ol><p><span>For higher protein options, choose nut butters, high protein granola, hemp seeds, chia seeds, or pumpkin seeds as toppers.</span></p><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>18 servings</p><p style=""text-align: center; ""><strong>1 serving (224g): </strong>396 calories, 13g fat, 50g carbohydrates, 24g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Pumpkin Spice Yogurt Parfait</span></p><p style=""text-align: center; ""><span>#breakfast #recipes #easy #seasonal #pumpkin #highprotein</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/DA59YeRRftU/?hl=en""><span>Instagram Reel</span></a></p>","SQ8877624","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /seasonal, /ibs-friendly, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/6eb4c6e1-ef63-417a-9c85-d9d8687f7324/IMG_8555.jpg"
"67423dbb3451365d324d623d","e2823e65-74b3-4846-80b4-13e585893d0e","SERVICE","recipe-store","high-protein-peanut-butter-cookie-dough","High Protein Peanut Butter Cookie Dough","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>1 container nonfat vanilla Greek yogurt (~4-5oz) (can opt for dairy free yogurt)</span></p></li><li><p><span>1/4 c PB Fit powder</span></p></li><li><p><span>1/4-1/2 c oat flour (add additional depending on consistency)</span></p></li><li><p><span>1-2 servings of protein powder or collagen (add additional depending on consistency)</span></p></li><li><p><span>2 TBSP dairy free chocolate chips</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Mix ingredients together until desired consistency, adding extra flour or protein powder as needed.</span></p></li><li><p><span>Store in fridge and enjoy throughout the week.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>4 servings</p><p style=""text-align: center; ""><strong>1 serving (224g): </strong>185 calories, 4g fat, 17g carbohydrates, 18g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics High Protein Peanut Butter Cookie Dough</span></p><p style=""text-align: center; ""><span>#dessert #recipes #easy #highprotein</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/DAgdEfKRi5n/?hl=en""><span>Instagram Reel</span></a></p>","SQ8313036","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/breakfast, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/fd6fc6de-ec39-4322-bde8-f7fd94f94b60/IMG_8053.jpg"
"6742575c864ce56c1c7ff472","9472f78e-acc4-44f4-8084-7a7f2317e36c","SERVICE","recipe-store","3-ingredient-baked-tacos","3 ingredient baked tacos","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>12 Corn tortillas</span></p></li><li><p>1lb G<span>round turkey or beef</span></p></li><li><p>6 oz Shredded cheese (Opt for d<span>airy free if desire)</span></p></li><li><p><span>Optional: Green onion topping</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Cook ground meat on skillet (season with taco seasoning as desired).</span></p></li><li><p><span>Place corn tortillas on non stick sheet pan.</span></p></li><li><p><span>Fill with meat and cheese.</span></p></li><li><p><span>Fold tortillas into tacos.</span></p></li><li><p><span>Place weighted object on tortillas to hold in place (e.g. metal spoon)</span></p></li><li><p><span>Bake for 20 minutes at 400 degrees.</span></p></li><li><p><span>Optional, top with green onion.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>4 servings</p><p style=""text-align: center; ""><strong>1 serving (3 tacos or 196g): </strong>400 calories, 14g fat, 25g carbohydrates, 46g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics 3 ingredient baked tacos</span></p><p style=""text-align: center; ""><span>#dinner #easy #recipes #mealprep #sheetpanmeal #highprotein</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/C6exPjbx_Rr/?hl=en""><span>Instagram Reel</span></a></p>","SQ3346457","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/easy-meals, /dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/cf2eb55f-d2fe-49ee-9a7c-36e8451cdf59/IMG_2487.jpg"
"67433f07bd2a08017d3a8cc3","b069bd00-5d6b-411e-a78d-7547c05cafbb","SERVICE","recipe-store","egg-roll-in-a-bowl","Egg Roll in a Bowl","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p><span>1lb ground turkey</span></p></li><li><p><span>1 packet raw cole slaw</span></p></li><li><p><span>2 TBSP coconut amino (sub soy sauce &amp; maple syrup)</span></p></li><li><p><span>1 TBSP olive oil</span></p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p><span>Oil pan.</span></p></li><li><p><span>Cook ground turkey in pan on medium heat.</span></p></li><li><p><span>Add 1 pack of cole slaw to pan and cover.</span></p></li><li><p><span>Cook on medium heat until slaw is lightly browned.</span></p></li><li><p><span>Add coconut amino sauce as desired.</span></p></li></ol><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>6 servings</p><p style=""text-align: center; ""><strong>1 serving (213g): </strong>208 calories, 3g fat, 8g carbohydrates, 37g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Egg Roll in a Bowl</span></p><p style=""text-align: center; ""><span>#dinner #recipes #glutenfree #dairyfree #IBSfriendly</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/C6FVr8DRRa1/?hl=en""><span>Instagram Reel</span></a></p>","SQ7662273","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/easy-meals, /ibs-friendly, /dinner","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/9090d3e2-629b-4ad9-bcc0-1a0dda34569d/IMG_2013.jpg"
"674d2756538d2a6a09754de5","1855c752-5630-4163-9cbf-9b5ccb5ce111","SERVICE","recipe-store","bone-broth-hot-chocolate","Bone Broth Hot Chocolate","<h3 style=""text-align: center; ""><strong>Ingredients:</strong></h3><ul data-rte-list=""true""><li><p>1 cup bone broth</p></li><li><p>2 TBSP unsweetened cocoa</p></li><li><p>1 TBSP maple syrup (sub two packets stevia)</p></li><li><p>1/2 cup soy milk (sub fat free milk)</p></li><li><p>1/2 tsp cinnamon </p></li><li><p>2 oz marshmallows (optional)</p></li><li><p>peppermint stick (optional)</p></li></ul><h3 style=""text-align: center; ""><strong>Directions:</strong></h3><ol data-rte-list=""true""><li><p>Heat bone broth, cocoa, maple syrup, soy milk, and cinnamon in a pot on low, stirring to mix ingredients and keep from burning.</p></li><li><p> Top with marshmallows and toss in a peppermint stick for a festive flavor!</p></li></ol><p style=""text-align: center; ""></p><p style=""text-align: center; ""><strong>Nutrition Data:</strong></p><p style=""text-align: center; ""><strong>Recipe Yield: </strong>1 serving with marshmallows</p><p style=""text-align: center; "">  212 calories, 3.6 g fat, 36.4 g carbohydrates, 15.7 g protein</p><p style=""text-align: center; "">Cronometer Recipe Name:<span> Fitomics Bone Broth Hot Cocoa</span></p><p style=""text-align: center; ""><span>#drinks #recipes #easy #glutenfree #dairyfree #IBSfriendly #hotcocoa #seasonal #highprotein</span></p><p style=""text-align: center; ""><a href=""https://www.instagram.com/p/C4rTAN-Rv5v/?hl=en""><span>Instagram Reel</span></a></p>","SQ2501131","","","","","","","","","","","","","0.00","0.00","No","Unlimited","/seasonal, /drinks-smoothies, /ibs-friendly, /snacks","recipe","","","","","Yes","https://images.squarespace-cdn.com/content/v1/636146ec2f426a7dc5268652/a703d8bb-902d-4347-aadb-ad2e9cb6f24f/IMG_0609.jpg"
